num,tar,contr,v1,v2,pid_v1,pid_v2,pid_out,pid_in
366,0.000,-0.000,-0.000,-0.000,-3.717,-3.904,3.677,0.251
367,0.000,0.000,-0.000,0.000,-3.756,-3.902,3.717,0.254
368,0.000,-0.000,0.000,-0.000,-3.795,-3.899,3.756,0.257
369,0.000,0.000,0.000,-0.000,-3.834,-3.896,3.795,0.259
370,0.000,0.000,-0.000,0.000,-3.873,-3.894,3.834,0.262
371,0.000,-0.000,0.000,-0.000,-3.911,-3.891,3.873,0.265
372,0.000,0.000,-0.000,0.000,-3.950,-3.888,3.911,0.267
373,0.000,-0.000,-0.000,-0.000,-3.989,-3.886,3.950,0.270
374,0.000,0.000,-0.000,0.000,-4.028,-3.883,3.989,0.273
375,0.000,-0.000,0.000,-0.000,-4.067,-3.880,4.028,0.276
376,0.000,0.000,-0.000,-0.000,-4.106,-3.878,4.067,0.278
377,0.000,0.000,-0.000,0.000,-4.145,-3.875,4.106,0.281
378,0.000,-0.000,0.000,-0.000,-4.183,-3.872,4.145,0.284
379,0.000,0.000,0.000,-0.000,-4.222,-3.869,4.183,0.286
380,0.000,0.000,-0.000,0.000,-4.261,-3.866,4.222,0.289
381,0.000,-0.000,0.000,-0.000,-4.299,-3.863,4.261,0.292
382,0.000,0.000,-0.000,0.000,-4.338,-3.860,4.299,0.295
383,0.000,-0.000,-0.000,-0.000,-4.377,-3.857,4.338,0.297
384,0.000,0.000,-0.000,0.000,-4.415,-3.854,4.377,0.300
385,0.000,-0.000,0.000,-0.000,-4.454,-3.851,4.415,0.303
386,0.000,0.000,0.000,-0.000,-4.492,-3.848,4.454,0.305
387,0.000,0.000,-0.000,0.000,-4.531,-3.845,4.492,0.308
388,0.000,-0.000,0.000,-0.000,-4.569,-3.842,4.531,0.311
389,0.000,0.000,-0.000,0.000,-4.608,-3.839,4.569,0.314
390,0.000,-0.000,-0.000,-0.000,-4.646,-3.836,4.608,0.316
391,0.000,0.000,-0.000,0.000,-4.684,-3.833,4.646,0.319
392,0.000,-0.000,0.000,-0.000,-4.723,-3.829,4.684,0.322
393,0.000,0.000,0.000,-0.000,-4.761,-3.826,4.723,0.324
394,0.000,0.000,-0.000,0.000,-4.799,-3.823,4.761,0.327
395,0.000,-0.000,0.000,-0.000,-4.837,-3.819,4.799,0.330
396,0.000,0.000,-0.000,0.000,-4.876,-3.816,4.837,0.332
397,0.000,-0.000,-0.000,-0.000,-4.914,-3.813,4.876,0.335
398,0.000,0.000,-0.000,0.000,-4.952,-3.809,4.914,0.338
399,0.000,-0.000,0.000,-0.000,-4.990,-3.806,4.952,0.340
400,0.000,0.000,-0.000,-0.000,-5.028,-3.803,4.990,0.343
401,0.000,0.000,-0.000,0.000,-5.066,-3.799,5.028,0.346
402,0.000,-0.000,0.000,-0.000,-5.104,-3.796,5.066,0.348
403,0.000,0.000,0.000,-0.000,-5.142,-3.792,5.104,0.351
404,0.000,0.000,-0.000,0.000,-5.180,-3.789,5.142,0.354
405,0.000,-0.000,0.000,-0.000,-5.218,-3.785,5.180,0.356
406,0.000,0.000,-0.000,0.000,-5.256,-3.781,5.218,0.359
407,0.000,-0.000,-0.000,-0.000,-5.294,-3.778,5.256,0.362
408,0.000,0.000,-0.000,0.000,-5.331,-3.774,5.294,0.364
409,0.000,-0.000,0.000,-0.000,-5.369,-3.771,5.331,0.367
410,0.000,0.000,0.000,-0.000,-5.407,-3.767,5.369,0.370
411,0.000,0.000,-0.000,0.000,-5.444,-3.763,5.407,0.372
412,0.000,-0.000,0.000,-0.000,-5.482,-3.759,5.444,0.375
413,0.000,0.000,-0.000,0.000,-5.520,-3.756,5.482,0.378
414,0.000,-0.000,-0.000,-0.000,-5.557,-3.752,5.520,0.380
415,0.000,0.000,-0.000,0.000,-5.595,-3.748,5.557,0.383
416,0.000,-0.000,0.000,-0.000,-5.632,-3.744,5.595,0.385
417,0.000,0.000,-0.000,-0.000,-5.670,-3.740,5.632,0.388
418,0.000,0.000,-0.000,0.000,-5.707,-3.736,5.670,0.391
419,0.000,-0.000,0.000,-0.000,-5.744,-3.732,5.707,0.393
420,0.000,0.000,0.000,-0.000,-5.782,-3.728,5.744,0.396
421,0.000,0.000,-0.000,0.000,-5.819,-3.724,5.782,0.399
422,0.000,-0.000,0.000,-0.000,-5.856,-3.720,5.819,0.401
423,0.000,0.000,-0.000,0.000,-5.893,-3.716,5.856,0.404
424,0.000,-0.000,-0.000,-0.000,-5.931,-3.712,5.893,0.406
425,0.000,0.000,-0.000,0.000,-5.968,-3.708,5.931,0.409
426,0.000,-0.000,0.000,-0.000,-6.005,-3.704,5.968,0.412
427,0.000,0.000,0.000,-0.000,-6.042,-3.700,6.005,0.414
428,0.000,0.000,-0.000,0.000,-6.079,-3.696,6.042,0.417
429,0.000,-0.000,0.000,-0.000,-6.116,-3.692,6.079,0.419
430,0.000,0.000,-0.000,0.000,-6.153,-3.687,6.116,0.422
431,0.000,-0.000,-0.000,-0.000,-6.190,-3.683,6.153,0.425
432,0.000,0.000,-0.000,0.000,-6.226,-3.679,6.190,0.427
433,0.000,-0.000,0.000,-0.000,-6.263,-3.675,6.226,0.430
434,0.000,0.000,-0.000,-0.000,-6.300,-3.670,6.263,0.432
435,0.000,0.000,-0.000,0.000,-6.337,-3.666,6.300,0.435
436,0.000,-0.000,0.000,-0.000,-6.373,-3.662,6.337,0.438
437,0.000,0.000,0.000,-0.000,-6.410,-3.657,6.373,0.440
438,0.000,0.000,-0.000,0.000,-6.447,-3.653,6.410,0.443
439,0.000,-0.000,0.000,-0.000,-6.483,-3.648,6.447,0.445
440,0.000,0.000,-0.000,0.000,-6.520,-3.644,6.483,0.448
441,0.000,-0.000,-0.000,-0.000,-6.556,-3.639,6.520,0.450
442,0.000,0.000,-0.000,0.000,-6.592,-3.635,6.556,0.453
443,0.000,-0.000,0.000,-0.000,-6.629,-3.630,6.592,0.456
444,0.000,0.000,0.000,-0.000,-6.665,-3.626,6.629,0.458
445,0.000,0.000,-0.000,0.000,-6.701,-3.621,6.665,0.461
446,0.000,-0.000,0.000,-0.000,-6.737,-3.616,6.701,0.463
447,0.000,0.000,-0.000,0.000,-6.774,-3.612,6.737,0.466
448,0.000,-0.000,-0.000,-0.000,-6.810,-3.607,6.774,0.468
449,0.000,0.000,-0.000,0.000,-6.846,-3.602,6.810,0.471
450,0.000,-0.000,0.000,-0.000,-6.882,-3.598,6.846,0.473
451,0.000,0.000,0.000,-0.000,-6.918,-3.593,6.882,0.476
452,0.000,0.000,-0.000,0.000,-6.954,-3.588,6.918,0.478
453,0.000,-0.000,0.000,-0.000,-6.990,-3.583,6.954,0.481
454,0.000,0.000,-0.000,0.000,-7.025,-3.578,6.990,0.483
455,0.000,-0.000,-0.000,-0.000,-7.061,-3.574,7.025,0.486
456,0.000,0.000,-0.000,0.000,-7.097,-3.569,7.061,0.488
457,0.000,-0.000,0.000,-0.000,-7.133,-3.564,7.097,0.491
458,0.000,0.000,-0.000,-0.000,-7.168,-3.559,7.133,0.493
459,0.000,0.000,-0.000,0.000,-7.204,-3.554,7.168,0.496
460,0.000,-0.000,0.000,-0.000,-7.239,-3.549,7.204,0.498
461,0.000,0.000,0.000,-0.000,-7.275,-3.544,7.239,0.501
462,0.000,0.000,-0.000,0.000,-7.310,-3.539,7.275,0.503
463,0.000,-0.000,0.000,-0.000,-7.346,-3.534,7.310,0.506
464,0.000,0.000,-0.000,0.000,-7.381,-3.529,7.346,0.508
465,0.000,-0.000,-0.000,-0.000,-7.416,-3.524,7.381,0.511
466,0.000,0.000,-0.000,0.000,-7.452,-3.518,7.416,0.513
467,0.000,-0.000,0.000,-0.000,-7.487,-3.513,7.452,0.516
468,0.000,0.000,0.000,-0.000,-7.522,-3.508,7.487,0.518
469,0.000,0.000,-0.000,0.000,-7.557,-3.503,7.522,0.521
470,0.000,-0.000,0.000,-0.000,-7.592,-3.498,7.557,0.523
471,0.000,0.000,-0.000,0.000,-7.627,-3.492,7.592,0.526
472,0.000,-0.000,-0.000,-0.000,-7.662,-3.487,7.627,0.528
473,0.000,0.000,-0.000,0.000,-7.697,-3.482,7.662,0.531
474,0.000,-0.000,0.000,-0.000,-7.732,-3.476,7.697,0.533
475,0.000,0.000,-0.000,-0.000,-7.766,-3.471,7.732,0.536
476,0.000,0.000,-0.000,0.000,-7.801,-3.466,7.766,0.538
477,0.000,-0.000,0.000,-0.000,-7.836,-3.460,7.801,0.540
478,0.000,0.000,0.000,-0.000,-7.870,-3.455,7.836,0.543
479,0.000,0.000,-0.000,0.000,-7.905,-3.449,7.870,0.545
480,0.000,-0.000,0.000,-0.000,-7.939,-3.444,7.905,0.548
481,0.000,0.000,-0.000,0.000,-7.974,-3.438,7.939,0.550
482,0.000,-0.000,-0.000,-0.000,-8.008,-3.433,7.974,0.553
483,0.000,0.000,-0.000,0.000,-8.043,-3.427,8.008,0.555
484,0.000,-0.000,0.000,-0.000,-8.077,-3.422,8.043,0.557
485,0.000,0.000,0.000,-0.000,-8.111,-3.416,8.077,0.560
486,0.000,0.000,-0.000,0.000,-8.145,-3.411,8.111,0.562
487,0.000,-0.000,0.000,-0.000,-8.179,-3.405,8.145,0.565
488,0.000,0.000,-0.000,0.000,-8.213,-3.399,8.179,0.567
489,0.000,-0.000,-0.000,-0.000,-8.247,-3.394,8.213,0.569
490,0.000,0.000,-0.000,0.000,-8.281,-3.388,8.247,0.572
491,0.000,-0.000,0.000,-0.000,-8.315,-3.382,8.281,0.574
492,0.000,0.000,0.000,-0.000,-8.349,-3.376,8.315,0.577
493,0.000,0.000,-0.000,0.000,-8.383,-3.371,8.349,0.579
494,0.000,-0.000,0.000,-0.000,-8.416,-3.365,8.383,0.581
495,0.000,0.000,-0.000,0.000,-8.450,-3.359,8.416,0.584
496,0.000,-0.000,-0.000,-0.000,-8.484,-3.353,8.450,0.586
497,0.000,0.000,-0.000,0.000,-8.517,-3.347,8.484,0.588
498,0.000,-0.000,0.000,-0.000,-8.551,-3.341,8.517,0.591
499,0.000,0.000,-0.000,-0.000,-8.584,-3.335,8.551,0.593
500,0.000,0.000,-0.000,0.000,-8.617,-3.329,8.584,0.595
501,0.000,-0.000,0.000,-0.000,-8.651,-3.323,8.617,0.598
502,0.000,0.000,0.000,-0.000,-8.684,-3.317,8.651,0.600
503,0.000,0.000,-0.000,0.000,-8.717,-3.311,8.684,0.602
504,0.000,-0.000,0.000,-0.000,-8.750,-3.305,8.717,0.605
505,0.000,0.000,-0.000,0.000,-8.783,-3.299,8.750,0.607
506,0.000,-0.000,-0.000,-0.000,-8.816,-3.293,8.783,0.609
507,0.000,0.000,-0.000,0.000,-8.849,-3.287,8.816,0.612
508,0.000,-0.000,0.000,-0.000,-8.882,-3.281,8.849,0.614
509,0.000,0.000,0.000,-0.000,-8.915,-3.275,8.882,0.616
510,0.000,0.000,-0.000,0.000,-8.948,-3.269,8.915,0.619
511,0.000,-0.000,0.000,-0.000,-8.980,-3.262,8.948,0.621
512,0.000,0.000,-0.000,0.000,-9.013,-3.256,8.980,0.623
513,0.000,-0.000,-0.000,-0.000,-9.046,-3.250,9.013,0.626
514,0.000,0.000,-0.000,0.000,-9.078,-3.244,9.046,0.628
515,0.000,-0.000,0.000,-0.000,-9.110,-3.237,9.078,0.630
516,0.000,0.000,-0.000,-0.000,-9.143,-3.231,9.110,0.632
517,0.000,0.000,-0.000,0.000,-9.175,-3.225,9.143,0.635
518,0.000,-0.000,0.000,-0.000,-9.207,-3.218,9.175,0.637
519,0.000,0.000,0.000,-0.000,-9.240,-3.212,9.207,0.639
520,0.000,0.000,-0.000,0.000,-9.272,-3.205,9.240,0.641
521,0.000,-0.000,0.000,-0.000,-9.304,-3.199,9.272,0.644
522,0.000,0.000,-0.000,0.000,-9.336,-3.193,9.304,0.646
523,0.000,-0.000,-0.000,-0.000,-9.368,-3.186,9.336,0.648
524,0.000,0.000,-0.000,0.000,-9.400,-3.180,9.368,0.650
525,0.000,-0.000,0.000,-0.000,-9.431,-3.173,9.400,0.653
526,0.000,0.000,0.000,-0.000,-9.463,-3.166,9.431,0.655
527,0.000,0.000,-0.000,0.000,-9.495,-3.160,9.463,0.657
528,0.000,-0.000,0.000,-0.000,-9.526,-3.153,9.495,0.659
529,0.000,0.000,-0.000,0.000,-9.558,-3.147,9.526,0.662
530,0.000,-0.000,-0.000,-0.000,-9.589,-3.140,9.558,0.664
531,0.000,0.000,-0.000,0.000,-9.621,-3.133,9.589,0.666
532,0.000,-0.000,0.000,-0.000,-9.652,-3.127,9.621,0.668
533,0.000,0.000,-0.000,-0.000,-9.683,-3.120,9.652,0.671
534,0.000,0.000,-0.000,0.000,-9.715,-3.113,9.683,0.673
535,0.000,-0.000,0.000,-0.000,-9.746,-3.107,9.715,0.675
536,0.000,0.000,0.000,-0.000,-9.777,-3.100,9.746,0.677
537,0.000,0.000,-0.000,0.000,-9.808,-3.093,9.777,0.679
538,0.000,-0.000,0.000,-0.000,-9.839,-3.086,9.808,0.681
539,0.000,0.000,-0.000,0.000,-9.870,-3.079,9.839,0.684
540,0.000,-0.000,-0.000,-0.000,-9.900,-3.072,9.870,0.686
541,0.000,0.000,-0.000,0.000,-9.931,-3.066,9.900,0.688
542,0.000,-0.000,0.000,-0.000,-9.962,-3.059,9.931,0.690
543,0.000,0.000,0.000,-0.000,-9.992,-3.052,9.962,0.692
544,0.000,0.000,-0.000,0.000,-10.023,-3.045,9.992,0.694
545,0.000,-0.000,0.000,-0.000,-10.053,-3.038,10.023,0.697
546,0.000,0.000,-0.000,0.000,-10.084,-3.031,10.053,0.699
547,0.000,-0.000,-0.000,-0.000,-10.114,-3.024,10.084,0.701
548,0.000,0.000,-0.000,0.000,-10.144,-3.017,10.114,0.703
549,0.000,-0.000,0.000,-0.000,-10.174,-3.010,10.144,0.705
550,0.000,0.000,0.000,-0.000,-10.204,-3.003,10.174,0.707
551,0.000,0.000,-0.000,0.000,-10.234,-2.996,10.204,0.709
552,0.000,-0.000,0.000,-0.000,-10.264,-2.988,10.234,0.711
553,0.000,0.000,-0.000,0.000,-10.294,-2.981,10.264,0.714
554,0.000,-0.000,-0.000,-0.000,-10.324,-2.974,10.294,0.716
555,0.000,0.000,-0.000,0.000,-10.354,-2.967,10.324,0.718
556,0.000,-0.000,0.000,-0.000,-10.384,-2.960,10.354,0.720
557,0.000,0.000,-0.000,-0.000,-10.413,-2.953,10.384,0.722
558,0.000,0.000,-0.000,0.000,-10.443,-2.945,10.413,0.724
559,0.000,-0.000,0.000,-0.000,-10.472,-2.938,10.443,0.726
560,0.000,0.000,0.000,-0.000,-10.501,-2.931,10.472,0.728
561,0.000,0.000,-0.000,0.000,-10.531,-2.924,10.501,0.730
562,0.000,-0.000,0.000,-0.000,-10.560,-2.916,10.531,0.732
563,0.000,0.000,-0.000,0.000,-10.589,-2.909,10.560,0.734
564,0.000,-0.000,-0.000,-0.000,-10.618,-2.901,10.589,0.736
565,0.000,0.000,-0.000,0.000,-10.647,-2.894,10.618,0.739
566,0.000,-0.000,0.000,-0.000,-10.676,-2.887,10.647,0.741
567,0.000,0.000,0.000,-0.000,-10.705,-2.879,10.676,0.743
568,0.000,0.000,-0.000,0.000,-10.734,-2.872,10.705,0.745
569,0.000,-0.000,0.000,-0.000,-10.763,-2.864,10.734,0.747
570,0.000,0.000,-0.000,0.000,-10.791,-2.857,10.763,0.749
571,0.000,-0.000,-0.000,-0.000,-10.820,-2.849,10.791,0.751
572,0.000,0.000,-0.000,0.000,-10.848,-2.842,10.820,0.753
573,0.000,-0.000,0.000,-0.000,-10.877,-2.834,10.848,0.755
574,0.000,0.000,-0.000,-0.000,-10.905,-2.827,10.877,0.757
575,0.000,0.000,-0.000,0.000,-10.933,-2.819,10.905,0.759
576,0.000,-0.000,0.000,-0.000,-10.962,-2.812,10.933,0.761
577,0.000,0.000,0.000,-0.000,-10.990,-2.804,10.962,0.763
578,0.000,0.000,-0.000,0.000,-11.018,-2.796,10.990,0.765
579,0.000,-0.000,0.000,-0.000,-11.046,-2.789,11.018,0.767
580,0.000,0.000,-0.000,0.000,-11.074,-2.781,11.046,0.769
581,0.000,-0.000,-0.000,-0.000,-11.101,-2.773,11.074,0.771
582,0.000,0.000,-0.000,0.000,-11.129,-2.765,11.101,0.773
583,0.000,-0.000,0.000,-0.000,-11.157,-2.758,11.129,0.774
584,0.000,0.000,0.000,-0.000,-11.184,-2.750,11.157,0.776
585,0.000,0.000,-0.000,0.000,-11.212,-2.742,11.184,0.778
586,0.000,-0.000,0.000,-0.000,-11.239,-2.734,11.212,0.780
587,0.000,0.000,-0.000,0.000,-11.267,-2.727,11.239,0.782
588,0.000,-0.000,-0.000,-0.000,-11.294,-2.719,11.267,0.784
589,0.000,0.000,-0.000,0.000,-11.321,-2.711,11.294,0.786
590,0.000,-0.000,0.000,-0.000,-11.348,-2.703,11.321,0.788
591,0.000,0.000,0.000,-0.000,-11.375,-2.695,11.348,0.790
592,0.000,0.000,-0.000,0.000,-11.402,-2.687,11.375,0.792
593,0.000,-0.000,0.000,-0.000,-11.429,-2.679,11.402,0.794
594,0.000,0.000,0.000,-0.000,-11.456,-2.671,11.429,0.796
595,0.000,0.000,-0.000,0.000,-11.482,-2.663,11.456,0.797
596,0.000,-0.000,0.000,-0.000,-11.509,-2.655,11.482,0.799
597,0.000,0.000,-0.000,0.000,-11.536,-2.647,11.509,0.801
598,0.000,-0.000,-0.000,-0.000,-11.562,-2.639,11.536,0.803
599,0.000,0.000,-0.000,0.000,-11.589,-2.631,11.562,0.805
600,0.000,-0.000,0.000,-0.000,-11.615,-2.623,11.589,0.807
601,0.000,0.000,0.000,-0.000,-11.641,-2.615,11.615,0.809
602,0.000,0.000,-0.000,0.000,-11.667,-2.607,11.641,0.811
603,0.000,-0.000,0.000,-0.000,-11.693,-2.599,11.667,0.812
604,0.000,0.000,-0.000,0.000,-11.719,-2.591,11.693,0.814
605,0.000,-0.000,-0.000,-0.000,-11.745,-2.583,11.719,0.816
606,0.000,0.000,-0.000,0.000,-11.771,-2.574,11.745,0.818
607,0.000,-0.000,0.000,-0.000,-11.797,-2.566,11.771,0.820
608,0.000,0.000,0.000,-0.000,-11.822,-2.558,11.797,0.822
609,0.000,0.000,-0.000,0.000,-11.848,-2.550,11.822,0.823
610,0.000,-0.000,0.000,-0.000,-11.874,-2.541,11.848,0.825
611,0.000,0.000,-0.000,0.000,-11.899,-2.533,11.874,0.827
612,0.000,-0.000,-0.000,-0.000,-11.924,-2.525,11.899,0.829
613,0.000,0.000,-0.000,0.000,-11.950,-2.517,11.924,0.831
614,0.000,-0.000,0.000,-0.000,-11.975,-2.508,11.950,0.832
615,0.000,0.000,-0.000,-0.000,-12.000,-2.500,11.975,0.834
616,0.000,0.000,-0.000,0.000,-12.025,-2.492,12.000,0.836
617,0.000,-0.000,0.000,-0.000,-12.050,-2.483,12.025,0.838
618,0.000,0.000,0.000,-0.000,-12.074,-2.475,12.050,0.839
619,0.000,0.000,-0.000,0.000,-12.099,-2.466,12.074,0.841
620,0.000,-0.000,0.000,-0.000,-12.124,-2.458,12.099,0.843
621,0.000,0.000,-0.000,0.000,-12.148,-2.449,12.124,0.845
622,0.000,-0.000,-0.000,-0.000,-12.173,-2.441,12.148,0.846
623,0.000,0.000,-0.000,0.000,-12.197,-2.433,12.173,0.848
624,0.000,-0.000,0.000,-0.000,-12.222,-2.424,12.197,0.850
625,0.000,0.000,0.000,-0.000,-12.246,-2.416,12.222,0.852
626,0.000,0.000,-0.000,0.000,-12.270,-2.407,12.246,0.853
627,0.000,-0.000,0.000,-0.000,-12.294,-2.398,12.270,0.855
628,0.000,0.000,-0.000,0.000,-12.318,-2.390,12.294,0.857
629,0.000,-0.000,-0.000,-0.000,-12.342,-2.381,12.318,0.858
630,0.000,0.000,-0.000,0.000,-12.366,-2.373,12.342,0.860
631,0.000,-0.000,0.000,-0.000,-12.390,-2.364,12.366,0.862
632,0.000,0.000,-0.000,-0.000,-12.413,-2.355,12.390,0.863
633,0.000,0.000,-0.000,0.000,-12.437,-2.347,12.413,0.865
634,0.000,-0.000,0.000,-0.000,-12.460,-2.338,12.437,0.867
635,0.000,0.000,0.000,-0.000,-12.484,-2.329,12.460,0.868
636,0.000,0.000,-0.000,0.000,-12.507,-2.321,12.484,0.870
637,0.000,-0.000,0.000,-0.000,-12.530,-2.312,12.507,0.872
638,0.000,0.000,-0.000,0.000,-12.553,-2.303,12.530,0.873
639,0.000,-0.000,-0.000,-0.000,-12.576,-2.295,12.553,0.875
640,0.000,0.000,-0.000,0.000,-12.599,-2.286,12.576,0.877
641,0.000,-0.000,0.000,-0.000,-12.622,-2.277,12.599,0.878
642,0.000,0.000,0.000,-0.000,-12.645,-2.268,12.622,0.880
643,0.000,0.000,-0.000,0.000,-12.668,-2.259,12.645,0.881
644,0.000,-0.000,0.000,-0.000,-12.690,-2.251,12.668,0.883
645,0.000,0.000,-0.000,0.000,-12.713,-2.242,12.690,0.885
646,0.000,-0.000,-0.000,-0.000,-12.735,-2.233,12.713,0.886
647,0.000,0.000,-0.000,0.000,-12.757,-2.224,12.735,0.888
648,0.000,-0.000,0.000,-0.000,-12.780,-2.215,12.757,0.889
649,0.000,0.000,0.000,-0.000,-12.802,-2.206,12.780,0.891
650,0.000,0.000,-0.000,0.000,-12.824,-2.197,12.802,0.892
651,0.000,-0.000,0.000,-0.000,-12.846,-2.188,12.824,0.894
652,0.000,0.000,-0.000,0.000,-12.868,-2.179,12.846,0.896
653,0.000,-0.000,-0.000,-0.000,-12.890,-2.170,12.868,0.897
654,0.000,0.000,-0.000,0.000,-12.911,-2.161,12.890,0.899
655,0.000,-0.000,0.000,-0.000,-12.933,-2.152,12.911,0.900
656,0.000,0.000,-0.000,-0.000,-12.954,-2.143,12.933,0.902
657,0.000,0.000,-0.000,0.000,-12.976,-2.134,12.954,0.903
658,0.000,-0.000,0.000,-0.000,-12.997,-2.125,12.976,0.905
659,0.000,0.000,0.000,-0.000,-13.018,-2.116,12.997,0.906
660,0.000,0.000,-0.000,0.000,-13.040,-2.107,13.018,0.908
661,0.000,-0.000,0.000,-0.000,-13.061,-2.098,13.040,0.909
662,0.000,0.000,-0.000,0.000,-13.082,-2.089,13.061,0.911
663,0.000,-0.000,-0.000,-0.000,-13.102,-2.080,13.082,0.912
664,0.000,0.000,-0.000,0.000,-13.123,-2.071,13.102,0.914
665,0.000,-0.000,0.000,-0.000,-13.144,-2.062,13.123,0.915
666,0.000,0.000,0.000,-0.000,-13.165,-2.052,13.144,0.917
667,0.000,0.000,-0.000,0.000,-13.185,-2.043,13.165,0.918
668,0.000,-0.000,0.000,-0.000,-13.206,-2.034,13.185,0.920
669,0.000,0.000,-0.000,0.000,-13.226,-2.025,13.206,0.921
670,0.000,-0.000,-0.000,-0.000,-13.246,-2.016,13.226,0.922
671,0.000,0.000,-0.000,0.000,-13.266,-2.006,13.246,0.924
672,0.000,-0.000,0.000,-0.000,-13.286,-1.997,13.266,0.925
673,0.000,0.000,-0.000,-0.000,-13.306,-1.988,13.286,0.927
674,0.000,0.000,-0.000,0.000,-13.326,-1.979,13.306,0.928
675,0.000,-0.000,0.000,-0.000,-13.346,-1.969,13.326,0.930
676,0.000,0.000,0.000,-0.000,-13.366,-1.960,13.346,0.931
677,0.000,0.000,-0.000,0.000,-13.385,-1.951,13.366,0.932
678,0.000,-0.000,0.000,-0.000,-13.405,-1.941,13.385,0.934
679,0.000,0.000,-0.000,0.000,-13.424,-1.932,13.405,0.935
680,0.000,-0.000,-0.000,-0.000,-13.444,-1.923,13.424,0.936
681,0.000,0.000,-0.000,0.000,-13.463,-1.913,13.444,0.938
682,0.000,-0.000,0.000,-0.000,-13.482,-1.904,13.463,0.939
683,0.000,0.000,0.000,-0.000,-13.501,-1.894,13.482,0.941
684,0.000,0.000,-0.000,0.000,-13.520,-1.885,13.501,0.942
685,0.000,-0.000,0.000,-0.000,-13.539,-1.876,13.520,0.943
686,0.000,0.000,-0.000,0.000,-13.557,-1.866,13.539,0.945
687,0.000,-0.000,-0.000,-0.000,-13.576,-1.857,13.557,0.946
688,0.000,0.000,-0.000,0.000,-13.595,-1.847,13.576,0.947
689,0.000,-0.000,0.000,-0.000,-13.613,-1.838,13.595,0.949
690,0.000,0.000,-0.000,-0.000,-13.632,-1.828,13.613,0.950
691,0.000,0.000,-0.000,0.000,-13.650,-1.819,13.632,0.951
692,0.000,-0.000,0.000,-0.000,-13.668,-1.809,13.650,0.952
693,0.000,0.000,0.000,-0.000,-13.686,-1.800,13.668,0.954
694,0.000,0.000,-0.000,0.000,-13.704,-1.790,13.686,0.955
695,0.000,-0.000,0.000,-0.000,-13.722,-1.780,13.704,0.956
696,0.000,0.000,-0.000,0.000,-13.740,-1.771,13.722,0.958
697,0.000,-0.000,-0.000,-0.000,-13.758,-1.761,13.740,0.959
698,0.000,0.000,-0.000,0.000,-13.775,-1.752,13.758,0.960
699,0.000,-0.000,0.000,-0.000,-13.793,-1.742,13.775,0.961
700,0.000,0.000,0.000,-0.000,-13.810,-1.732,13.793,0.963
701,0.000,0.000,-0.000,0.000,-13.827,-1.723,13.810,0.964
702,0.000,-0.000,0.000,-0.000,-13.845,-1.713,13.827,0.965
703,0.000,0.000,-0.000,0.000,-13.862,-1.704,13.845,0.966
704,0.000,-0.000,-0.000,-0.000,-13.879,-1.694,13.862,0.967
705,0.000,0.000,-0.000,0.000,-13.896,-1.684,13.879,0.969
706,0.000,-0.000,0.000,-0.000,-13.913,-1.674,13.896,0.970
707,0.000,0.000,0.000,-0.000,-13.929,-1.665,13.913,0.971
708,0.000,0.000,-0.000,0.000,-13.946,-1.655,13.929,0.972
709,0.000,-0.000,0.000,-0.000,-13.963,-1.645,13.946,0.973
710,0.000,0.000,-0.000,0.000,-13.979,-1.636,13.963,0.975
711,0.000,-0.000,-0.000,-0.000,-13.995,-1.626,13.979,0.976
712,0.000,0.000,-0.000,0.000,-14.012,-1.616,13.995,0.977
713,0.000,-0.000,0.000,-0.000,-14.028,-1.606,14.012,0.978
714,0.000,0.000,-0.000,-0.000,-14.044,-1.596,14.028,0.979
715,0.000,0.000,-0.000,0.000,-14.060,-1.587,14.044,0.980
716,0.000,-0.000,0.000,-0.000,-14.076,-1.577,14.060,0.982
717,0.000,0.000,0.000,-0.000,-14.091,-1.567,14.076,0.983
718,0.000,0.000,-0.000,0.000,-14.107,-1.557,14.091,0.984
719,0.000,-0.000,0.000,-0.000,-14.123,-1.547,14.107,0.985
720,0.000,0.000,-0.000,0.000,-14.138,-1.537,14.123,0.986
721,0.000,-0.000,-0.000,-0.000,-14.153,-1.528,14.138,0.987
722,0.000,0.000,-0.000,0.000,-14.169,-1.518,14.153,0.988
723,0.000,-0.000,0.000,-0.000,-14.184,-1.508,14.169,0.989
724,0.000,0.000,0.000,-0.000,-14.199,-1.498,14.184,0.990
725,0.000,0.000,-0.000,0.000,-14.214,-1.488,14.199,0.991
726,0.000,-0.000,0.000,-0.000,-14.229,-1.478,14.214,0.992
727,0.000,0.000,-0.000,0.000,-14.244,-1.468,14.229,0.994
728,0.000,-0.000,-0.000,-0.000,-14.258,-1.458,14.244,0.995
729,0.000,0.000,-0.000,0.000,-14.273,-1.448,14.258,0.996
730,0.000,-0.000,0.000,-0.000,-14.287,-1.438,14.273,0.997
731,0.000,0.000,-0.000,-0.000,-14.302,-1.428,14.287,0.998
732,0.000,0.000,-0.000,0.000,-14.316,-1.418,14.302,0.999
733,0.000,-0.000,0.000,-0.000,-14.330,-1.408,14.316,1.000
734,0.000,0.000,0.000,-0.000,-14.344,-1.398,14.330,1.001
735,0.000,0.000,-0.000,0.000,-14.358,-1.388,14.344,1.002
736,0.000,-0.000,0.000,-0.000,-14.372,-1.378,14.358,1.003
