num,tar,contr,pos,vel,noise,pid_pos,pid_vel,pid_out,pid_in,noise
311,2.340,2.892,2.053,0.534,0.000,2.298,0.124,0.023,0.045,0.050
312,2.347,2.914,2.074,0.650,0.000,2.303,0.119,0.024,-0.105,-0.100
313,2.353,2.931,2.100,0.768,0.000,2.307,0.132,0.025,0.319,0.320
314,2.360,2.945,2.131,0.885,0.000,2.313,0.130,0.026,-0.040,-0.030
315,2.367,2.956,2.166,1.004,0.000,2.318,0.135,0.027,0.102,0.110
316,2.374,2.075,2.206,1.087,0.000,2.323,0.145,0.028,0.259,0.270
317,2.381,1.060,2.250,1.129,0.000,2.329,0.133,0.029,-0.308,-0.290
318,2.388,0.248,2.295,1.139,0.000,2.334,0.114,0.029,-0.468,-0.460
319,2.395,-0.401,2.340,1.123,0.000,2.339,0.099,0.030,-0.364,-0.370
320,2.402,-0.921,2.385,1.086,0.000,2.343,0.108,0.031,0.227,0.210
321,2.409,-1.337,2.429,1.033,0.000,2.347,0.109,0.033,0.020,0.010
322,2.416,-1.670,2.470,0.966,0.000,2.352,0.115,0.034,0.141,0.130
323,2.422,-1.936,2.509,0.888,0.000,2.356,0.109,0.035,-0.152,-0.160
324,2.429,-2.149,2.544,0.803,0.000,2.361,0.110,0.037,0.023,0.010
325,2.436,-2.319,2.576,0.710,0.000,2.365,0.093,0.038,-0.417,-0.430
326,2.443,-2.455,2.605,0.612,0.000,2.369,0.076,0.039,-0.424,-0.450
327,2.450,-2.564,2.629,0.509,0.000,2.372,0.059,0.041,-0.431,-0.470
328,2.457,-2.651,2.650,0.403,0.000,2.374,0.075,0.043,0.393,0.340
329,2.464,-2.721,2.666,0.294,0.000,2.377,0.062,0.045,-0.318,-0.360
330,2.470,-2.777,2.677,0.183,0.000,2.380,0.082,0.047,0.503,0.450
331,2.477,-2.821,2.685,0.070,0.000,2.383,0.068,0.049,-0.341,-0.380
332,2.484,-2.857,2.688,-0.044,0.000,2.386,0.058,0.051,-0.268,-0.320
333,2.491,-2.886,2.686,-0.160,0.000,2.388,0.058,0.053,0.010,-0.050
334,2.498,-2.909,2.679,-0.276,0.000,2.390,0.067,0.055,0.221,0.160
335,2.504,-2.927,2.668,-0.393,0.000,2.393,0.084,0.057,0.416,0.360
336,2.511,-2.941,2.653,-0.511,0.000,2.396,0.105,0.059,0.535,0.490
337,2.518,-2.953,2.632,-0.629,0.000,2.400,0.120,0.061,0.371,0.340
338,2.525,-2.444,2.607,-0.727,0.000,2.405,0.112,0.062,-0.188,-0.210
339,2.532,-1.356,2.578,-0.781,0.000,2.410,0.099,0.063,-0.331,-0.360
340,2.538,-0.484,2.547,-0.800,0.000,2.414,0.095,0.064,-0.091,-0.130
341,2.545,0.212,2.515,-0.792,0.000,2.417,0.112,0.066,0.413,0.370
342,2.552,0.770,2.483,-0.761,0.000,2.422,0.111,0.067,-0.019,-0.050
343,2.559,1.216,2.453,-0.712,0.000,2.426,0.098,0.068,-0.317,-0.350
344,2.565,1.573,2.424,-0.649,0.000,2.430,0.099,0.070,0.013,-0.030
345,2.572,1.858,2.398,-0.575,0.000,2.434,0.116,0.071,0.423,0.380
346,2.579,2.087,2.375,-0.491,0.000,2.439,0.134,0.072,0.452,0.420
347,2.586,2.269,2.356,-0.401,0.000,2.444,0.142,0.073,0.200,0.180
348,2.592,2.415,2.340,-0.304,0.000,2.450,0.145,0.074,0.065,0.050
349,2.599,2.532,2.327,-0.203,0.000,2.456,0.160,0.075,0.384,0.370
350,2.606,2.626,2.319,-0.098,0.000,2.462,0.158,0.075,-0.058,-0.060
351,2.612,2.701,2.315,0.010,0.000,2.468,0.169,0.075,0.295,0.290
352,2.619,2.761,2.316,0.121,0.000,2.475,0.166,0.075,-0.084,-0.080
353,2.626,2.808,2.321,0.233,0.000,2.482,0.168,0.075,0.039,0.040
354,2.632,2.847,2.330,0.347,0.000,2.489,0.155,0.075,-0.322,-0.320
355,2.639,2.877,2.344,0.462,0.000,2.495,0.143,0.075,-0.303,-0.310
356,2.646,2.902,2.362,0.578,0.000,2.500,0.146,0.076,0.076,0.060
357,2.652,2.922,2.385,0.695,0.000,2.506,0.128,0.076,-0.447,-0.460
358,2.659,2.937,2.413,0.812,0.000,2.511,0.140,0.076,0.307,0.280
359,2.666,2.950,2.446,0.930,0.000,2.517,0.149,0.077,0.227,0.210
360,2.672,2.748,2.483,1.040,0.000,2.523,0.145,0.078,-0.098,-0.110
361,2.679,1.598,2.525,1.104,0.000,2.529,0.152,0.078,0.165,0.150
362,2.686,0.679,2.569,1.131,0.000,2.535,0.152,0.078,0.010,0.000
363,2.692,-0.057,2.614,1.129,0.000,2.541,0.143,0.079,-0.220,-0.230
364,2.699,-0.646,2.659,1.103,0.000,2.547,0.138,0.079,-0.143,-0.160
365,2.706,-1.116,2.703,1.059,0.000,2.552,0.141,0.079,0.081,0.060
366,2.712,-1.493,2.746,0.999,0.000,2.558,0.138,0.080,-0.071,-0.090
367,2.719,-1.795,2.786,0.927,0.000,2.563,0.122,0.080,-0.399,-0.420
368,2.725,-2.036,2.823,0.846,0.000,2.568,0.128,0.081,0.144,0.110
369,2.732,-2.229,2.856,0.757,0.000,2.573,0.128,0.082,-0.001,-0.030
370,2.738,-2.383,2.887,0.661,0.000,2.578,0.140,0.083,0.290,0.260
371,2.745,-2.506,2.913,0.561,0.000,2.584,0.139,0.083,-0.018,-0.040
372,2.752,-2.605,2.936,0.457,0.000,2.590,0.156,0.084,0.423,0.400
373,2.758,-2.684,2.954,0.349,0.000,2.596,0.158,0.084,0.061,0.050
374,2.765,-2.747,2.968,0.240,0.000,2.602,0.159,0.084,0.020,0.010
375,2.771,-2.798,2.977,0.128,0.000,2.609,0.145,0.085,-0.351,-0.360
376,2.778,-2.838,2.983,0.014,0.000,2.614,0.160,0.085,0.390,0.370
377,2.784,-2.871,2.983,-0.101,0.000,2.621,0.151,0.085,-0.232,-0.240
378,2.791,-2.896,2.979,-0.217,0.000,2.627,0.163,0.085,0.295,0.280
379,2.797,-2.917,2.970,-0.333,0.000,2.633,0.156,0.085,-0.174,-0.180
380,2.804,-2.934,2.957,-0.451,0.000,2.640,0.169,0.085,0.332,0.320
381,2.810,-2.947,2.939,-0.568,0.000,2.646,0.155,0.085,-0.368,-0.370
382,2.817,-2.958,2.916,-0.687,0.000,2.653,0.173,0.085,0.463,0.450
383,2.823,-1.782,2.889,-0.758,0.000,2.659,0.170,0.085,-0.081,-0.080
384,2.830,-0.826,2.859,-0.791,0.000,2.666,0.154,0.085,-0.408,-0.410
385,2.836,-0.060,2.827,-0.794,0.000,2.672,0.173,0.085,0.494,0.480
386,2.843,0.552,2.795,-0.771,0.000,2.679,0.183,0.085,0.248,0.250
387,2.849,1.041,2.764,-0.730,0.000,2.687,0.172,0.085,-0.279,-0.270
388,2.856,1.433,2.735,-0.672,0.000,2.694,0.186,0.084,0.360,0.360
389,2.862,1.746,2.708,-0.603,0.000,2.701,0.200,0.084,0.348,0.360
390,2.869,1.997,2.684,-0.523,0.000,2.709,0.210,0.084,0.238,0.260
391,2.875,2.198,2.663,-0.435,0.000,2.717,0.215,0.083,0.131,0.160
392,2.881,2.358,2.646,-0.340,0.000,2.726,0.204,0.082,-0.273,-0.240
393,2.888,2.487,2.632,-0.241,0.000,2.734,0.194,0.081,-0.246,-0.220
394,2.894,2.589,2.623,-0.137,0.000,2.742,0.190,0.080,-0.110,-0.090
395,2.901,2.671,2.617,-0.031,0.000,2.750,0.196,0.079,0.153,0.170
396,2.907,2.737,2.616,0.079,0.000,2.757,0.187,0.079,-0.223,-0.200
397,2.913,2.790,2.619,0.190,0.000,2.765,0.172,0.078,-0.386,-0.370
398,2.920,2.832,2.627,0.304,0.000,2.772,0.153,0.077,-0.476,-0.470
399,2.926,2.865,2.639,0.418,0.000,2.778,0.166,0.077,0.328,0.320
400,2.932,2.892,2.655,0.534,0.000,2.784,0.155,0.077,-0.273,-0.270
401,2.939,2.914,2.677,0.651,0.000,2.791,0.146,0.077,-0.224,-0.230
402,2.945,2.931,2.703,0.768,0.000,2.796,0.138,0.077,-0.188,-0.200
403,2.952,2.945,2.734,0.886,0.000,2.802,0.134,0.078,-0.113,-0.130
404,2.958,2.956,2.769,1.004,0.000,2.807,0.127,0.078,-0.160,-0.180
405,2.964,1.877,2.809,1.079,0.000,2.812,0.112,0.078,-0.395,-0.420
406,2.971,0.902,2.852,1.115,0.000,2.817,0.099,0.079,-0.313,-0.350
407,2.977,0.121,2.897,1.120,0.000,2.821,0.120,0.080,0.526,0.480
408,2.983,-0.503,2.942,1.100,0.000,2.826,0.109,0.081,-0.269,-0.300
409,2.989,-1.002,2.986,1.060,0.000,2.830,0.126,0.082,0.410,0.370
410,2.996,-1.402,3.028,1.004,0.000,2.835,0.136,0.083,0.258,0.230
411,3.002,-1.721,3.068,0.935,0.000,2.841,0.156,0.083,0.502,0.480
412,3.008,-1.977,3.106,0.856,0.000,2.847,0.137,0.084,-0.483,-0.490
413,3.015,-2.182,3.140,0.768,0.000,2.852,0.147,0.084,0.253,0.230
414,3.021,-2.345,3.171,0.675,0.000,2.858,0.158,0.084,0.264,0.250
415,3.027,-2.476,3.198,0.576,0.000,2.864,0.161,0.084,0.077,0.070
416,3.033,-2.581,3.221,0.472,0.000,2.871,0.171,0.084,0.265,0.260
417,3.040,-2.665,3.239,0.366,0.000,2.878,0.182,0.084,0.267,0.270
418,3.046,-2.732,3.254,0.256,0.000,2.885,0.173,0.084,-0.231,-0.220
419,3.052,-2.785,3.264,0.145,0.000,2.892,0.168,0.083,-0.114,-0.110
420,3.058,-2.828,3.270,0.032,0.000,2.899,0.156,0.083,-0.311,-0.310
421,3.064,-2.863,3.271,-0.083,0.000,2.905,0.175,0.083,0.478,0.470
422,3.071,-2.890,3.268,-0.198,0.000,2.912,0.182,0.083,0.173,0.180
423,3.077,-2.912,3.260,-0.315,0.000,2.919,0.199,0.082,0.438,0.450
424,3.083,-2.930,3.248,-0.432,0.000,2.927,0.181,0.082,-0.455,-0.430
425,3.089,-2.944,3.230,-0.550,0.000,2.934,0.191,0.081,0.239,0.250
426,3.095,-2.955,3.208,-0.668,0.000,2.942,0.198,0.080,0.170,0.190
427,3.102,-2.204,3.182,-0.756,0.000,2.950,0.180,0.080,-0.445,-0.420
428,3.108,-1.163,3.151,-0.803,0.000,2.957,0.182,0.079,0.068,0.080
429,3.114,-0.330,3.119,-0.816,0.000,2.964,0.193,0.078,0.265,0.280
430,3.120,0.336,3.087,-0.802,0.000,2.972,0.178,0.078,-0.384,-0.360
431,3.126,0.869,3.055,-0.768,0.000,2.979,0.172,0.077,-0.152,-0.140
432,3.132,1.295,3.024,-0.716,0.000,2.986,0.191,0.076,0.491,0.500
433,3.138,1.636,2.995,-0.650,0.000,2.994,0.175,0.076,-0.394,-0.370
434,3.144,1.909,2.969,-0.574,0.000,3.001,0.171,0.075,-0.112,-0.100
435,3.151,2.127,2.946,-0.489,0.000,3.008,0.185,0.075,0.360,0.370
436,3.157,2.302,2.927,-0.397,0.000,3.015,0.175,0.075,-0.261,-0.240
437,3.163,2.441,2.911,-0.299,0.000,3.022,0.166,0.074,-0.213,-0.200
438,3.169,2.553,2.899,-0.197,0.000,3.029,0.158,0.073,-0.208,-0.200
439,3.175,2.642,2.891,-0.091,0.000,3.035,0.164,0.073,0.148,0.150
440,3.181,2.714,2.887,0.017,0.000,3.042,0.171,0.073,0.163,0.170
441,3.187,2.771,2.888,0.128,0.000,3.048,0.186,0.073,0.378,0.390
442,3.193,2.817,2.893,0.241,0.000,3.056,0.181,0.072,-0.123,-0.100
443,3.199,2.854,2.903,0.355,0.000,3.063,0.162,0.072,-0.480,-0.460
444,3.205,2.883,2.917,0.470,0.000,3.070,0.155,0.071,-0.176,-0.170
445,3.211,2.906,2.936,0.586,0.000,3.076,0.140,0.071,-0.352,-0.350
446,3.217,2.925,2.959,0.703,0.000,3.081,0.141,0.071,0.008,0.000
447,3.223,2.940,2.987,0.821,0.000,3.087,0.145,0.071,0.107,0.100
448,3.229,2.952,3.020,0.939,0.000,3.093,0.128,0.071,-0.436,-0.440
449,3.235,2.534,3.058,1.040,0.000,3.098,0.110,0.071,-0.432,-0.450
450,3.241,1.427,3.099,1.098,0.000,3.102,0.122,0.072,0.290,0.260
451,3.247,0.542,3.143,1.119,0.000,3.107,0.135,0.072,0.331,0.310
452,3.253,-0.167,3.188,1.113,0.000,3.113,0.146,0.073,0.262,0.250
453,3.259,-0.733,3.233,1.083,0.000,3.118,0.135,0.073,-0.255,-0.260
454,3.265,-1.187,3.276,1.036,0.000,3.124,0.118,0.073,-0.427,-0.440
455,3.271,-1.549,3.317,0.974,0.000,3.129,0.116,0.074,-0.055,-0.080
456,3.277,-1.839,3.356,0.900,0.000,3.133,0.136,0.074,0.507,0.480
457,3.283,-2.072,3.392,0.817,0.000,3.139,0.129,0.075,-0.198,-0.210
458,3.289,-2.257,3.425,0.727,0.000,3.144,0.123,0.075,-0.141,-0.160
459,3.295,-2.406,3.454,0.631,0.000,3.149,0.113,0.075,-0.257,-0.280
460,3.301,-2.525,3.479,0.530,0.000,3.153,0.097,0.076,-0.399,-0.430
461,3.306,-2.620,3.500,0.425,0.000,3.157,0.098,0.077,0.033,-0.010
462,3.312,-2.696,3.517,0.317,0.000,3.161,0.086,0.078,-0.298,-0.340
463,3.318,-2.757,3.530,0.207,0.000,3.164,0.101,0.079,0.371,0.320
464,3.324,-2.805,3.538,0.095,0.000,3.168,0.097,0.080,-0.100,-0.140
465,3.330,-2.844,3.542,-0.019,0.000,3.172,0.111,0.081,0.355,0.310
466,3.336,-2.875,3.541,-0.134,0.000,3.177,0.112,0.082,0.015,-0.020
467,3.342,-2.900,3.536,-0.250,0.000,3.181,0.133,0.082,0.535,0.500
468,3.348,-2.920,3.526,-0.367,0.000,3.187,0.119,0.083,-0.350,-0.370
469,3.353,-2.936,3.511,-0.484,0.000,3.191,0.116,0.083,-0.069,-0.100
470,3.359,-2.949,3.492,-0.602,0.000,3.196,0.127,0.084,0.273,0.240
471,3.365,-2.959,3.468,-0.721,0.000,3.201,0.144,0.084,0.425,0.400
472,3.371,-1.767,3.439,-0.791,0.000,3.207,0.142,0.085,-0.057,-0.070
473,3.377,-0.814,3.407,-0.824,0.000,3.213,0.135,0.085,-0.184,-0.200
474,3.382,-0.051,3.374,-0.826,0.000,3.218,0.149,0.085,0.371,0.350
475,3.388,0.559,3.341,-0.804,0.000,3.224,0.139,0.085,-0.250,-0.260
476,3.394,1.047,3.309,-0.762,0.000,3.229,0.149,0.085,0.248,0.230
477,3.400,1.438,3.279,-0.704,0.000,3.235,0.152,0.085,0.080,0.070
478,3.405,1.750,3.251,-0.634,0.000,3.242,0.150,0.085,-0.072,-0.080
479,3.411,2.000,3.225,-0.554,0.000,3.248,0.144,0.085,-0.130,-0.140
480,3.417,2.200,3.203,-0.466,0.000,3.253,0.161,0.085,0.424,0.410
481,3.423,2.360,3.184,-0.372,0.000,3.260,0.149,0.085,-0.319,-0.320
482,3.428,2.488,3.170,-0.272,0.000,3.266,0.135,0.084,-0.349,-0.360
483,3.434,2.590,3.159,-0.169,0.000,3.271,0.129,0.084,-0.130,-0.150
484,3.440,2.672,3.152,-0.062,0.000,3.276,0.116,0.084,-0.346,-0.370
485,3.445,2.738,3.150,0.048,0.000,3.281,0.106,0.085,-0.236,-0.270
486,3.451,2.790,3.151,0.159,0.000,3.285,0.098,0.085,-0.199,-0.240
487,3.457,2.832,3.158,0.273,0.000,3.289,0.110,0.086,0.297,0.250
488,3.463,2.866,3.169,0.387,0.000,3.293,0.121,0.087,0.268,0.230
489,3.468,2.893,3.184,0.503,0.000,3.298,0.130,0.087,0.241,0.210
490,3.474,2.914,3.204,0.620,0.000,3.303,0.140,0.088,0.245,0.220
491,3.479,2.931,3.229,0.737,0.000,3.309,0.152,0.088,0.288,0.270
492,3.485,2.945,3.259,0.855,0.000,3.315,0.164,0.088,0.310,0.300
493,3.491,2.956,3.293,0.973,0.000,3.322,0.183,0.088,0.481,0.480
494,3.496,2.179,3.332,1.060,0.000,3.329,0.178,0.087,-0.134,-0.120
495,3.502,1.143,3.374,1.106,0.000,3.336,0.188,0.086,0.261,0.270
496,3.508,0.315,3.418,1.118,0.000,3.344,0.169,0.086,-0.478,-0.460
497,3.513,-0.348,3.463,1.104,0.000,3.350,0.174,0.085,0.126,0.130
498,3.519,-0.879,3.507,1.069,0.000,3.357,0.170,0.084,-0.119,-0.110
499,3.524,-1.303,3.550,1.017,0.000,3.364,0.151,0.083,-0.456,-0.450
500,3.530,-1.642,3.591,0.952,0.000,3.370,0.162,0.083,0.257,0.250
501,3.535,-1.914,3.629,0.875,0.000,3.377,0.156,0.083,-0.142,-0.140
502,3.541,-2.131,3.664,0.790,0.000,3.383,0.152,0.082,-0.097,-0.100
503,3.547,-2.305,3.695,0.698,0.000,3.389,0.171,0.082,0.485,0.480
504,3.552,-2.444,3.723,0.600,0.000,3.396,0.185,0.082,0.330,0.340
505,3.558,-2.555,3.747,0.498,0.000,3.403,0.192,0.081,0.180,0.200
506,3.563,-2.644,3.767,0.392,0.000,3.411,0.200,0.080,0.215,0.240
507,3.569,-2.715,3.783,0.283,0.000,3.419,0.215,0.079,0.358,0.390
508,3.574,-2.772,3.794,0.172,0.000,3.428,0.205,0.078,-0.253,-0.210
509,3.580,-2.818,3.801,0.060,0.000,3.436,0.219,0.076,0.354,0.390
510,3.585,-2.854,3.803,-0.055,0.000,3.445,0.218,0.075,-0.018,0.030
511,3.591,-2.883,3.801,-0.170,0.000,3.453,0.215,0.073,-0.078,-0.030
512,3.596,-2.907,3.794,-0.286,0.000,3.462,0.225,0.071,0.253,0.300
513,3.601,-2.925,3.783,-0.403,0.000,3.471,0.207,0.070,-0.456,-0.400
514,3.607,-2.940,3.767,-0.521,0.000,3.479,0.215,0.068,0.217,0.260
515,3.612,-2.952,3.746,-0.639,0.000,3.488,0.198,0.067,-0.432,-0.380
516,3.618,-2.804,3.720,-0.751,0.000,3.496,0.191,0.065,-0.170,-0.130
517,3.623,-1.643,3.690,-0.817,0.000,3.503,0.194,0.064,0.063,0.100
518,3.629,-0.714,3.658,-0.845,0.000,3.511,0.192,0.063,-0.050,-0.010
519,3.634,0.028,3.624,-0.844,0.000,3.519,0.186,0.061,-0.159,-0.120
520,3.639,0.623,3.590,-0.819,0.000,3.526,0.193,0.060,0.175,0.210
521,3.645,1.098,3.557,-0.775,0.000,3.534,0.211,0.059,0.458,0.500
522,3.650,1.479,3.526,-0.716,0.000,3.542,0.223,0.058,0.314,0.370
523,3.655,1.783,3.498,-0.645,0.000,3.551,0.218,0.057,-0.146,-0.080
524,3.661,2.026,3.472,-0.564,0.000,3.560,0.204,0.055,-0.342,-0.280
525,3.666,2.221,3.449,-0.475,0.000,3.568,0.196,0.053,-0.203,-0.150
526,3.672,2.377,3.430,-0.380,0.000,3.576,0.211,0.052,0.381,0.430
527,3.677,2.501,3.415,-0.280,0.000,3.584,0.198,0.050,-0.332,-0.270
528,3.682,2.601,3.404,-0.176,0.000,3.592,0.216,0.049,0.448,0.500
529,3.687,2.681,3.397,-0.069,0.000,3.601,0.210,0.048,-0.148,-0.080
530,3.693,2.745,3.394,0.041,0.000,3.609,0.212,0.046,0.047,0.110
531,3.698,2.796,3.396,0.153,0.000,3.618,0.228,0.044,0.404,0.470
532,3.703,2.837,3.402,0.266,0.000,3.627,0.221,0.043,-0.180,-0.100
533,3.709,2.869,3.413,0.381,0.000,3.636,0.215,0.041,-0.145,-0.070
534,3.714,2.895,3.428,0.497,0.000,3.644,0.222,0.039,0.188,0.260
535,3.719,2.916,3.448,0.614,0.000,3.653,0.208,0.037,-0.350,-0.270
536,3.724,2.933,3.472,0.731,0.000,3.661,0.222,0.036,0.350,0.420
537,3.730,2.946,3.502,0.849,0.000,3.670,0.234,0.034,0.287,0.370
538,3.735,2.957,3.535,0.967,0.000,3.680,0.215,0.032,-0.462,-0.370
539,3.740,2.227,3.574,1.056,0.000,3.688,0.232,0.030,0.411,0.490
540,3.745,1.182,3.616,1.104,0.000,3.698,0.228,0.028,-0.094,0.000
541,3.750,0.345,3.661,1.117,0.000,3.707,0.220,0.026,-0.192,-0.100
542,3.756,-0.324,3.705,1.104,0.000,3.716,0.226,0.024,0.132,0.220
543,3.761,-0.859,3.749,1.070,0.000,3.725,0.205,0.023,-0.523,-0.430
544,3.766,-1.287,3.792,1.019,0.000,3.733,0.188,0.021,-0.419,-0.340
545,3.771,-1.630,3.833,0.953,0.000,3.740,0.203,0.019,0.381,0.450
546,3.776,-1.904,3.871,0.877,0.000,3.748,0.204,0.018,0.018,0.100
547,3.781,-2.123,3.906,0.792,0.000,3.757,0.216,0.017,0.307,0.390
548,3.787,-2.298,3.938,0.700,0.000,3.765,0.231,0.015,0.367,0.460
549,3.792,-2.439,3.966,0.603,0.000,3.774,0.233,0.013,0.045,0.150
550,3.797,-2.551,3.990,0.501,0.000,3.784,0.226,0.011,-0.167,-0.060
551,3.802,-2.641,4.010,0.395,0.000,3.793,0.213,0.009,-0.324,-0.220
552,3.807,-2.713,4.026,0.287,0.000,3.801,0.209,0.007,-0.096,0.000
553,3.812,-2.770,4.037,0.176,0.000,3.810,0.216,0.005,0.175,0.270
554,3.817,-2.816,4.044,0.063,0.000,3.818,0.198,0.004,-0.452,-0.350
555,3.822,-2.853,4.047,-0.051,0.000,3.826,0.192,0.002,-0.149,-0.060
556,3.827,-2.882,4.045,-0.166,0.000,3.834,0.202,0.001,0.253,0.340
557,3.832,-2.906,4.038,-0.283,0.000,3.842,0.208,-0.001,0.144,0.240
558,3.837,-2.925,4.027,-0.400,0.000,3.850,0.201,-0.002,-0.171,-0.070
559,3.842,-2.940,4.011,-0.517,0.000,3.858,0.207,-0.004,0.143,0.240
560,3.847,-2.952,3.990,-0.635,0.000,3.867,0.200,-0.005,-0.173,-0.070
561,3.852,-2.961,3.965,-0.754,0.000,3.875,0.201,-0.007,0.031,0.130
562,3.857,-1.769,3.935,-0.824,0.000,3.883,0.189,-0.009,-0.311,-0.210
563,3.862,-0.815,3.902,-0.857,0.000,3.890,0.177,-0.010,-0.283,-0.190
564,3.867,-0.052,3.867,-0.859,0.000,3.897,0.170,-0.011,-0.196,-0.110
565,3.872,0.558,3.833,-0.837,0.000,3.904,0.148,-0.012,-0.542,-0.460
566,3.877,1.047,3.800,-0.795,0.000,3.910,0.156,-0.013,0.213,0.280
567,3.882,1.437,3.768,-0.737,0.000,3.916,0.167,-0.014,0.256,0.330
568,3.887,1.750,3.738,-0.667,0.000,3.923,0.179,-0.015,0.298,0.380
569,3.892,2.000,3.712,-0.587,0.000,3.930,0.188,-0.015,0.238,0.330
570,3.897,2.200,3.688,-0.499,0.000,3.938,0.166,-0.016,-0.559,-0.460
571,3.902,2.360,3.668,-0.405,0.000,3.944,0.148,-0.018,-0.433,-0.350
572,3.907,2.488,3.652,-0.306,0.000,3.950,0.149,-0.019,0.018,0.090
573,3.912,2.590,3.640,-0.202,0.000,3.956,0.157,-0.019,0.196,0.270
574,3.917,2.672,3.632,-0.095,0.000,3.962,0.162,-0.020,0.130,0.210
575,3.922,2.738,3.628,0.014,0.000,3.969,0.167,-0.020,0.126,0.210
576,3.926,2.790,3.628,0.126,0.000,3.976,0.158,-0.021,-0.238,-0.150
577,3.931,2.832,3.633,0.239,0.000,3.982,0.151,-0.022,-0.172,-0.090
578,3.936,2.866,3.643,0.354,0.000,3.988,0.155,-0.023,0.102,0.180
579,3.941,2.893,3.657,0.470,0.000,3.994,0.133,-0.023,-0.542,-0.460
580,3.946,2.914,3.676,0.586,0.000,4.000,0.129,-0.024,-0.116,-0.050
581,3.951,2.931,3.699,0.704,0.000,4.005,0.125,-0.024,-0.094,-0.030
582,3.955,2.945,3.728,0.821,0.000,4.010,0.118,-0.025,-0.181,-0.120
583,3.960,2.956,3.760,0.940,0.000,4.014,0.102,-0.025,-0.396,-0.340
584,3.965,2.382,3.798,1.035,0.000,4.018,0.106,-0.025,0.115,0.160
585,3.970,1.306,3.839,1.087,0.000,4.023,0.103,-0.024,-0.089,-0.040
586,3.975,0.445,3.883,1.105,0.000,4.027,0.092,-0.024,-0.266,-0.220
587,3.979,-0.244,3.927,1.095,0.000,4.031,0.088,-0.024,-0.108,-0.070
588,3.984,-0.795,3.971,1.063,0.000,4.034,0.079,-0.023,-0.225,-0.190
589,3.989,-1.236,4.013,1.014,0.000,4.037,0.085,-0.023,0.152,0.180
590,3.994,-1.589,4.054,0.950,0.000,4.041,0.078,-0.022,-0.163,-0.130
591,3.998,-1.871,4.092,0.875,0.000,4.044,0.095,-0.021,0.403,0.430
592,4.003,-2.097,4.127,0.792,0.000,4.048,0.080,-0.020,-0.369,-0.330
593,4.008,-2.278,4.159,0.700,0.000,4.051,0.094,-0.020,0.363,0.390
594,4.012,-2.422,4.187,0.604,0.000,4.054,0.099,-0.019,0.112,0.150
595,4.017,-2.538,4.211,0.502,0.000,4.058,0.090,-0.019,-0.211,-0.170
596,4.022,-2.630,4.231,0.397,0.000,4.062,0.090,-0.018,-0.014,0.020
597,4.026,-2.704,4.247,0.289,0.000,4.066,0.079,-0.018,-0.284,-0.250
598,4.031,-2.763,4.258,0.178,0.000,4.069,0.082,-0.017,0.095,0.120
599,4.036,-2.811,4.265,0.066,0.000,4.072,0.092,-0.017,0.242,0.270
600,4.040,-2.849,4.268,-0.048,0.000,4.076,0.094,-0.016,0.046,0.080
601,4.045,-2.879,4.266,-0.163,0.000,4.080,0.091,-0.015,-0.075,-0.040
602,4.050,-2.903,4.260,-0.279,0.000,4.083,0.105,-0.015,0.357,0.390
603,4.054,-2.922,4.248,-0.396,0.000,4.087,0.107,-0.014,0.047,0.090
604,4.059,-2.938,4.233,-0.514,0.000,4.092,0.095,-0.014,-0.294,-0.250
605,4.063,-2.950,4.212,-0.632,0.000,4.095,0.090,-0.014,-0.125,-0.090
606,4.068,-2.960,4.187,-0.750,0.000,4.099,0.099,-0.014,0.218,0.250
607,4.073,-1.883,4.157,-0.826,0.000,4.103,0.109,-0.013,0.252,0.290
608,4.077,-0.907,4.124,-0.862,0.000,4.107,0.099,-0.013,-0.245,-0.200
609,4.082,-0.125,4.089,-0.867,0.000,4.111,0.107,-0.013,0.203,0.240
610,4.086,0.500,4.055,-0.847,0.000,4.116,0.112,-0.013,0.116,0.160
611,4.091,1.000,4.021,-0.807,0.000,4.120,0.128,-0.012,0.403,0.450
612,4.095,1.400,3.988,-0.751,0.000,4.125,0.113,-0.012,-0.389,-0.330
613,4.100,1.720,3.958,-0.682,0.000,4.130,0.111,-0.013,-0.047,0.000
614,4.104,1.976,3.931,-0.603,0.000,4.134,0.090,-0.013,-0.526,-0.480
615,4.109,2.181,3.907,-0.516,0.000,4.138,0.077,-0.013,-0.321,-0.290
616,4.113,2.345,3.886,-0.422,0.000,4.141,0.096,-0.012,0.468,0.490
617,4.118,2.476,3.869,-0.323,0.000,4.145,0.077,-0.012,-0.466,-0.430
618,4.122,2.581,3.856,-0.220,0.000,4.148,0.082,-0.011,0.139,0.160
619,4.126,2.664,3.848,-0.113,0.000,4.151,0.087,-0.011,0.104,0.130
620,4.131,2.732,3.843,-0.004,0.000,4.154,0.092,-0.010,0.132,0.160
621,4.135,2.785,3.843,0.107,0.000,4.158,0.088,-0.010,-0.092,-0.060
622,4.140,2.828,3.847,0.220,0.000,4.162,0.070,-0.009,-0.459,-0.430
623,4.144,2.863,3.856,0.335,0.000,4.164,0.059,-0.009,-0.275,-0.260
624,4.149,2.890,3.870,0.451,0.000,4.167,0.077,-0.008,0.443,0.450
625,4.153,2.912,3.888,0.567,0.000,4.170,0.071,-0.007,-0.140,-0.120
626,4.157,2.930,3.910,0.684,0.000,4.173,0.071,-0.006,0.005,0.020
